TEXT|NAICS
NONFERROUS METAL (EXCEPT ALUMINUM) SMELTING AND REFINING|331410
NONFERROUS METALS (EXCEPT ALUMINUM) MADE IN PRIMARY NONFERROUS METAL SMELTING AND REFINING MILLS|331410
NONFERROUS METALS (EXCEPT ALUMINUM) MADE IN PRIMARY NONFERROUS METAL SMELTING AND REFINING MILLS|331410
NONFERROUS METALS (EXCEPT ALUMINUM) SMELTING AND REFINING, PRIMARY|331410
NONFERROUS METALS (EXCEPT ALUMINUM) SMELTING AND REFINING, PRIMARY|331410
PLATINUM REFINING, PRIMARY|331410
PLATINUM REFINING, PRIMARY|331410
PRECIOUS METALS REFINING, PRIMARY|331410
PRECIOUS METALS REFINING, PRIMARY|331410
PRIMARY REFINING OF COPPER|331410
PRIMARY REFINING OF COPPER|331410
PRIMARY REFINING OF NONFERROUS METALS (EXCEPT ALUMINUM)|331410
PRIMARY REFINING OF NONFERROUS METALS (EXCEPT ALUMINUM)|331410
PRIMARY SMELTING OF COPPER|331410
PRIMARY SMELTING OF COPPER|331410
PRIMARY SMELTING OF NONFERROUS METALS (EXCEPT ALUMINUM)|331410
PRIMARY SMELTING OF NONFERROUS METALS (EXCEPT ALUMINUM)|331410
REFINING COPPER, PRIMARY|331410
REFINING COPPER, PRIMARY|331410
REFINING NONFERROUS METALS AND ALLOYS (EXCEPT ALUMINUM), PRIMARY|331410
REFINING NONFERROUS METALS AND ALLOYS (EXCEPT ALUMINUM), PRIMARY|331410
RHENIUM REFINING, PRIMARY|331410
RHENIUM REFINING, PRIMARY|331410
SELENIUM REFINING, PRIMARY|331410
SELENIUM REFINING, PRIMARY|331410
SILVER BULLION OR DORE BAR PRODUCED AT PRIMARY METAL REFINERIES|331410
SILVER BULLION OR DORE BAR PRODUCED AT PRIMARY METAL REFINERIES|331410
SILVER REFINING, PRIMARY|331410
SILVER REFINING, PRIMARY|331410
SLAB, NONFERROUS METALS (EXCEPT ALUMINUM) PRIMARY|331410
SLAB, NONFERROUS METALS (EXCEPT ALUMINUM) PRIMARY|331410
SMELTING OF NONFERROUS METALS (EXCEPT ALUMINUM), PRIMARY|331410
SMELTING OF NONFERROUS METALS (EXCEPT ALUMINUM), PRIMARY|331410
TANTALUM REFINING, PRIMARY|331410
TANTALUM REFINING, PRIMARY|331410
TELLURIUM REFINING, PRIMARY|331410
TELLURIUM REFINING, PRIMARY|331410
TIN BASE ALLOYS MADE IN PRIMARY TIN SMELTING AND REFINING MILLS|331410
TIN BASE ALLOYS MADE IN PRIMARY TIN SMELTING AND REFINING MILLS|331410
TIN REFINING, PRIMARY|331410
TIN REFINING, PRIMARY|331410
TITANIUM REFINING, PRIMARY|331410
TITANIUM REFINING, PRIMARY|331410
URANIUM REFINING, PRIMARY|331410
URANIUM REFINING, PRIMARY|331410
ZINC REFINING, PRIMARY|331410
ZINC REFINING, PRIMARY|331410
ZIRCONIUM REFINING, PRIMARY|331410
ZIRCONIUM REFINING, PRIMARY|331410
AIRCRAFT AND AUTOMOTIVE WIRE OR CABLE MADE FROM PURCHASED COPPER IN WIRE DRAWING PLANTS|331420
AIRCRAFT AND AUTOMOTIVE WIRE OR CABLE MADE FROM PURCHASED COPPER IN WIRE DRAWING PLANTS|331420
ALLOYING PURCHASED COPPER|331420
ALLOYING PURCHASED COPPER|331420
ALLOYING PURCHASED COPPER METALS|331420
ALLOYING PURCHASED COPPER METALS|331420
APPARATUS WIRE OR CORD MADE FROM PURCHASED COPPER IN WIRE DRAWING PLANTS|331420
APPARATUS WIRE OR CORD MADE FROM PURCHASED COPPER IN WIRE DRAWING PLANTS|331420
ARMORED CABLE MADE FROM PURCHASED COPPER IN WIRE DRAWING PLANTS|331420
ARMORED CABLE MADE FROM PURCHASED COPPER IN WIRE DRAWING PLANTS|331420
ARMORED CABLE, COPPER, MADE IN INTEGRATED SECONDARY SMELTING AND DRAWING PLANTS|331420
ARMORED CABLE, COPPER, MADE IN INTEGRATED SECONDARY SMELTING AND DRAWING PLANTS|331420
BAR, COPPER AND COPPER ALLOY, MADE FROM PURCHASED COPPER OR IN INTEGRATED SECONDARY SMELTING AND ROLLING, DRAWING OR EXTRUDING PLANTS|331420
BAR, COPPER AND COPPER ALLOY, MADE FROM PURCHASED COPPER OR IN INTEGRATED SECONDARY SMELTING AND ROLLING, DRAWING OR EXTRUDING PLANTS|331420
BRASS PRODUCTS, ROLLING, DRAWING, OR EXTRUDING, MADE FROM PURCHASED COPPER OR IN INTEGRATED SECONDARY SMELTING AND ROLLING, DRAWING OR EXTRUDING PLANTS|331420
BRASS PRODUCTS, ROLLING, DRAWING, OR EXTRUDING, MADE FROM PURCHASED COPPER OR IN INTEGRATED SECONDARY SMELTING AND ROLLING, DRAWING OR EXTRUDING PLANTS|331420
BRONZE PRODUCTS, ROLLING, DRAWING, OR EXTRUDING, MADE FROM PURCHASED COPPER OR IN INTEGRATED SECONDARY SMELTING AND ROLLING, DRAWING OR EXTRUDING PLANTS|331420
BRONZE PRODUCTS, ROLLING, DRAWING, OR EXTRUDING, MADE FROM PURCHASED COPPER OR IN INTEGRATED SECONDARY SMELTING AND ROLLING, DRAWING OR EXTRUDING PLANTS|331420
CABLE, COPPER (E.G., ARMORED, BARE, INSULATED), MADE FROM PURCHASED COPPER IN WIRE DRAWING PLANTS|331420
CABLE, COPPER (E.G., ARMORED, BARE, INSULATED), MADE FROM PURCHASED COPPER IN WIRE DRAWING PLANTS|331420
CABLE, COPPER (E.G., ARMORED, BARE, INSULATED), MADE IN INTEGRATED SECONDARY SMELTING AND WIRE DRAWING PLANTS|331420
CABLE, COPPER (E.G., ARMORED, BARE, INSULATED), MADE IN INTEGRATED SECONDARY SMELTING AND WIRE DRAWING PLANTS|331420
CARTRIDGE CUPS, DISCS, AND SHEETS, COPPER AND COPPER ALLOY, MADE FROM PURCHASED COPPER OR IN INTEGRATED SECONDARY SMELTING AND ROLLING, DRAWING OR EXTRUDING PLANTS|331420
CARTRIDGE CUPS, DISCS, AND SHEETS, COPPER AND COPPER ALLOY, MADE FROM PURCHASED COPPER OR IN INTEGRATED SECONDARY SMELTING AND ROLLING, DRAWING OR EXTRUDING PLANTS|331420
COAXIAL CABLE, COPPER, MADE FROM PURCHASED COPPER IN WIRE DRAWING PLANTS|331420
COAXIAL CABLE, COPPER, MADE FROM PURCHASED COPPER IN WIRE DRAWING PLANTS|331420
COMMUNICATIONS WIRE OR CABLE, COPPER, MADE FROM PURCHASED COPPER IN WIRE DRAWING PLANTS|331420
COMMUNICATIONS WIRE OR CABLE, COPPER, MADE FROM PURCHASED COPPER IN WIRE DRAWING PLANTS|331420
COPPER ALLOYS (E.G., BRASS, BRONZE) MADE FROM PURCHASED METAL OR SCRAP|331420
COPPER ALLOYS (E.G., BRASS, BRONZE) MADE FROM PURCHASED METAL OR SCRAP|331420
COPPER AND COPPER-BASED SHAPES (E.G., CAKE, INGOT, SLAG, WIRE BAR) MADE FROM PURCHASED METAL OR SCRAP|331420
COPPER AND COPPER-BASED SHAPES (E.G., CAKE, INGOT, SLAG, WIRE BAR) MADE FROM PURCHASED METAL OR SCRAP|331420
COPPER FOIL MADE FROM PURCHASED METAL OR SCRAP|331420
COPPER FOIL MADE FROM PURCHASED METAL OR SCRAP|331420
COPPER POWDER, FLAKES, AND PASTE MADE FROM PURCHASED COPPER|331420
COPPER POWDER, FLAKES, AND PASTE MADE FROM PURCHASED COPPER|331420
COPPER PRODUCTS MADE BY DRAWING PURCHASED COPPER|331420
COPPER PRODUCTS MADE BY DRAWING PURCHASED COPPER|331420
COPPER PRODUCTS MADE BY ROLLING, DRAWING, OR EXTRUDING PURCHASED COPPER|331420
COPPER PRODUCTS MADE BY ROLLING, DRAWING, OR EXTRUDING PURCHASED COPPER|331420
COPPER PRODUCTS MADE IN INTEGRATED SECONDARY SMELTING AND EXTRUDING MILLS|331420
COPPER PRODUCTS MADE IN INTEGRATED SECONDARY SMELTING AND EXTRUDING MILLS|331420
COPPER PRODUCTS MADE IN INTEGRATED SECONDARY SMELTING MILLS AND DRAWING PLANTS|331420
COPPER PRODUCTS MADE IN INTEGRATED SECONDARY SMELTING MILLS AND DRAWING PLANTS|331420
COPPER ROLLING, DRAWING, EXTRUDING, AND ALLOYING|331420
COPPER ROLLING, DRAWING, EXTRUDING, AND ALLOYING|331420
COPPER SECONDARY SMELTING AND ALLOYING|331420
COPPER SECONDARY SMELTING AND ALLOYING|331420
COPPER SECONDARY SMELTING AND REFINING FROM PURCHASED METAL OR SCRAP|331420
COPPER SECONDARY SMELTING AND REFINING FROM PURCHASED METAL OR SCRAP|331420
CORD SETS, FLEXIBLE, MADE FROM PURCHASED COPPER IN WIRE DRAWING PLANTS|331420
CORD SETS, FLEXIBLE, MADE FROM PURCHASED COPPER IN WIRE DRAWING PLANTS|331420
ENERGY WIRE OR CABLE, COPPER, MADE FROM PURCHASED COPPER IN WIRE DRAWING PLANTS|331420
ENERGY WIRE OR CABLE, COPPER, MADE FROM PURCHASED COPPER IN WIRE DRAWING PLANTS|331420
FOIL, COPPER, MADE FROM PURCHASED METAL OR SCRAP|331420
FOIL, COPPER, MADE FROM PURCHASED METAL OR SCRAP|331420
INSULATED WIRE OR CABLE MADE FROM PURCHASED COPPER IN WIRE DRAWING PLANTS|331420
INSULATED WIRE OR CABLE MADE FROM PURCHASED COPPER IN WIRE DRAWING PLANTS|331420
INSULATED WIRE OR CABLE, COPPER, MADE IN INTEGRATED SECONDARY SMELTING AND WIRE DRAWING PLANTS|331420
INSULATED WIRE OR CABLE, COPPER, MADE IN INTEGRATED SECONDARY SMELTING AND WIRE DRAWING PLANTS|331420
MAGNET WIRE, INSULATED, MADE FROM PURCHASED COPPER IN WIRE DRAWING PLANTS|331420
MAGNET WIRE, INSULATED, MADE FROM PURCHASED COPPER IN WIRE DRAWING PLANTS|331420
MESH, WIRE, MADE FROM PURCHASED COPPER IN WIRE DRAWING PLANTS|331420
MESH, WIRE, MADE FROM PURCHASED COPPER IN WIRE DRAWING PLANTS|331420
METAL POWDER AND FLAKE MADE FROM PURCHASED COPPER|331420
METAL POWDER AND FLAKE MADE FROM PURCHASED COPPER|331420
PASTE MADE FROM PURCHASED COPPER|331420
PASTE MADE FROM PURCHASED COPPER|331420
PIPE, EXTRUDED AND DRAWN, BRASS, BRONZE, AND COPPER, MADE FROM PURCHASED COPPER OR IN INTEGRATED SECONDARY SMELTING AND ROLLING, DRAWING OR EXTRUDING PLANTS|331420
PIPE, EXTRUDED AND DRAWN, BRASS, BRONZE, AND COPPER, MADE FROM PURCHASED COPPER OR IN INTEGRATED SECONDARY SMELTING AND ROLLING, DRAWING OR EXTRUDING PLANTS|331420
PLATE, COPPER AND COPPER ALLOY, MADE FROM PURCHASED COPPER OR IN INTEGRATED SECONDARY SMELTING AND ROLLING, DRAWING OR EXTRUDING PLANTS|331420
PLATE, COPPER AND COPPER ALLOY, MADE FROM PURCHASED COPPER OR IN INTEGRATED SECONDARY SMELTING AND ROLLING, DRAWING OR EXTRUDING PLANTS|331420
POWDER MADE FROM PURCHASED COPPER|331420
POWDER MADE FROM PURCHASED COPPER|331420
REFINING COPPER, SECONDARY|331420
REFINING COPPER, SECONDARY|331420
ROD, COPPER AND COPPER ALLOY, MADE FROM PURCHASED COPPER OR IN INTEGRATED SECONDARY SMELTING AND ROLLING, DRAWING OR EXTRUDING PLANTS|331420
ROD, COPPER AND COPPER ALLOY, MADE FROM PURCHASED COPPER OR IN INTEGRATED SECONDARY SMELTING AND ROLLING, DRAWING OR EXTRUDING PLANTS|331420
SHEET, COPPER AND COPPER ALLOY, MADE FROM PURCHASED COPPER OR IN INTEGRATED SECONDARY SMELTING AND ROLLING, DRAWING OR EXTRUDING PLANTS|331420
SHEET, COPPER AND COPPER ALLOY, MADE FROM PURCHASED COPPER OR IN INTEGRATED SECONDARY SMELTING AND ROLLING, DRAWING OR EXTRUDING PLANTS|331420
SHIPBOARD CABLE MADE FROM PURCHASED COPPER IN WIRE DRAWING PLANTS|331420
SHIPBOARD CABLE MADE FROM PURCHASED COPPER IN WIRE DRAWING PLANTS|331420
SIGNAL AND CONTROL CABLE MADE FROM PURCHASED COPPER IN WIRE DRAWING PLANTS|331420
SIGNAL AND CONTROL CABLE MADE FROM PURCHASED COPPER IN WIRE DRAWING PLANTS|331420
STRIP, COPPER AND COPPER ALLOY, MADE FROM PURCHASED COPPER OR IN INTEGRATED SECONDARY SMELTING AND ROLLING, DRAWING OR EXTRUDING PLANTS|331420
STRIP, COPPER AND COPPER ALLOY, MADE FROM PURCHASED COPPER OR IN INTEGRATED SECONDARY SMELTING AND ROLLING, DRAWING OR EXTRUDING PLANTS|331420
TUBING, COPPER AND COPPER ALLOY, MADE FROM PURCHASED COPPER OR IN INTEGRATED SECONDARY SMELTING AND ROLLING, DRAWING OR EXTRUDING PLANTS|331420
TUBING, COPPER AND COPPER ALLOY, MADE FROM PURCHASED COPPER OR IN INTEGRATED SECONDARY SMELTING AND ROLLING, DRAWING OR EXTRUDING PLANTS|331420
WEATHERPROOF WIRE OR CABLE MADE FROM PURCHASED COPPER IN WIRE DRAWING PLANTS|331420
WEATHERPROOF WIRE OR CABLE MADE FROM PURCHASED COPPER IN WIRE DRAWING PLANTS|331420
WIRE CLOTH MADE FROM PURCHASED COPPER IN WIRE DRAWING PLANTS|331420
WIRE CLOTH MADE FROM PURCHASED COPPER IN WIRE DRAWING PLANTS|331420
WIRE CLOTH, COPPER, MADE IN INTEGRATED SECONDARY SMELTING AND WIRE DRAWING PLANTS|331420
WIRE CLOTH, COPPER, MADE IN INTEGRATED SECONDARY SMELTING AND WIRE DRAWING PLANTS|331420
WIRE, COPPER  (E.G., ARMORED, BARE, INSULATED), MADE FROM PURCHASED COPPER IN WIRE DRAWING PLANTS|331420
WIRE, COPPER  (E.G., ARMORED, BARE, INSULATED), MADE FROM PURCHASED COPPER IN WIRE DRAWING PLANTS|331420
WIRE, COPPER (E.G., ARMORED, BARE, INSULATED), MADE IN INTEGRATED SECONDARY SMELTING AND WIRE DRAWING PLANTS|331420
WIRE, COPPER (E.G., ARMORED, BARE, INSULATED), MADE IN INTEGRATED SECONDARY SMELTING AND WIRE DRAWING PLANTS|331420
WIRE, MECHANICAL, COPPER AND COPPER ALLOY, MADE FROM PURCHASED COPPER OR IN INTEGRATED SECONDARY SMELTING AND ROLLING, DRAWING OR EXTRUDING PLANTS|331420
WIRE, MECHANICAL, COPPER AND COPPER ALLOY, MADE FROM PURCHASED COPPER OR IN INTEGRATED SECONDARY SMELTING AND ROLLING, DRAWING OR EXTRUDING PLANTS|331420
AIRCRAFT AND AUTOMOTIVE WIRE AND CABLE (EXCEPT ALUMINUM, COPPER) MADE FROM PURCHASED NONFERROUS METALS (EXCEPT ALUMINUM, COPPER) IN WIRE DRAWING PLANTS|331491
AIRCRAFT AND AUTOMOTIVE WIRE AND CABLE (EXCEPT ALUMINUM, COPPER) MADE FROM PURCHASED NONFERROUS METALS (EXCEPT ALUMINUM, COPPER) IN WIRE DRAWING PLANTS|331491
APPARATUS WIRE AND CORD (EXCEPT ALUMINUM, COPPER) MADE FROM PURCHASED NONFERROUS METALS (EXCEPT ALUMINUM, COPPER) IN WIRE DRAWING PLANTS|331491
APPARATUS WIRE AND CORD (EXCEPT ALUMINUM, COPPER) MADE FROM PURCHASED NONFERROUS METALS (EXCEPT ALUMINUM, COPPER) IN WIRE DRAWING PLANTS|331491
BAR, NONFERROUS METALS (EXCEPT ALUMINUM, COPPER), MADE FROM PURCHASED METALS IN WIRE DRAWING PLANTS OR IN INTEGRATED SECONDARY SMELTING AND ROLLING, DRAWING, OR EXTRUDING PLANTS|331491
BAR, NONFERROUS METALS (EXCEPT ALUMINUM, COPPER), MADE FROM PURCHASED METALS IN WIRE DRAWING PLANTS OR IN INTEGRATED SECONDARY SMELTING AND ROLLING, DRAWING, OR EXTRUDING PLANTS|331491
COAXIAL CABLE, NONFERROUS METALS (EXCEPT ALUMINUM, COPPER), MADE FROM PURCHASED NONFERROUS METALS (EXCEPT ALUMINUM, COPPER) IN WIRE DRAWING PLANTS|331491
COAXIAL CABLE, NONFERROUS METALS (EXCEPT ALUMINUM, COPPER), MADE FROM PURCHASED NONFERROUS METALS (EXCEPT ALUMINUM, COPPER) IN WIRE DRAWING PLANTS|331491
COMMUNICATIONS WIRE OR CABLE, NONFERROUS METALS (EXCEPT ALUMINUM, COPPER), MADE FROM PURCHASED NONFERROUS METALS (EXCEPT ALUMINUM, COPPER) IN WIRE DRAWING PLANTS|331491
COMMUNICATIONS WIRE OR CABLE, NONFERROUS METALS (EXCEPT ALUMINUM, COPPER), MADE FROM PURCHASED NONFERROUS METALS (EXCEPT ALUMINUM, COPPER) IN WIRE DRAWING PLANTS|331491
CORD SETS, FLEXIBLE, NONFERROUS METALS (EXCEPT ALUMINUM, COPPER), MADE FROM PURCHASED NONFERROUS METALS (EXCEPT ALUMINUM, COPPER) IN WIRE DRAWING PLANTS|331491
CORD SETS, FLEXIBLE, NONFERROUS METALS (EXCEPT ALUMINUM, COPPER), MADE FROM PURCHASED NONFERROUS METALS (EXCEPT ALUMINUM, COPPER) IN WIRE DRAWING PLANTS|331491
ENERGY WIRE OR CABLE, NONFERROUS METALS (EXCEPT ALUMINUM, COPPER), MADE FROM PURCHASED NONFERROUS METALS (EXCEPT ALUMINUM, COPPER) IN WIRE DRAWING PLANTS|331491
ENERGY WIRE OR CABLE, NONFERROUS METALS (EXCEPT ALUMINUM, COPPER), MADE FROM PURCHASED NONFERROUS METALS (EXCEPT ALUMINUM, COPPER) IN WIRE DRAWING PLANTS|331491
FOIL, GOLD, MADE BY ROLLING PURCHASED METALS OR SCRAP|331491
FOIL, GOLD, MADE BY ROLLING PURCHASED METALS OR SCRAP|331491
FOIL, NICKEL, MADE BY ROLLING PURCHASED METALS OR SCRAP|331491
FOIL, NICKEL, MADE BY ROLLING PURCHASED METALS OR SCRAP|331491
FOIL, SILVER, MADE BY ROLLING PURCHASED METALS OR SCRAP|331491
FOIL, SILVER, MADE BY ROLLING PURCHASED METALS OR SCRAP|331491
GOLD AND GOLD ALLOY BAR, SHEET, STRIP, AND TUBING MADE FROM PURCHASED METALS OR SCRAP|331491
GOLD AND GOLD ALLOY BAR, SHEET, STRIP, AND TUBING MADE FROM PURCHASED METALS OR SCRAP|331491
GOLD FOIL MADE BY ROLLING PURCHASED METALS OR SCRAP|331491
GOLD FOIL MADE BY ROLLING PURCHASED METALS OR SCRAP|331491
GOLD ROLLING AND DRAWING PURCHASED METALS OR SCRAP|331491
GOLD ROLLING AND DRAWING PURCHASED METALS OR SCRAP|331491
IRIDIUM BAR, ROD, SHEET, STRIP AND TUBING MADE FROM PURCHASED METALS OR SCRAP|331491
IRIDIUM BAR, ROD, SHEET, STRIP AND TUBING MADE FROM PURCHASED METALS OR SCRAP|331491
LEAD AND LEAD ALLOY BAR, PIPE, PLATE, ROD, SHEET, STRIP, AND TUBING MADE FROM PURCHASED METALS OR SCRAP|331491
LEAD AND LEAD ALLOY BAR, PIPE, PLATE, ROD, SHEET, STRIP, AND TUBING MADE FROM PURCHASED METALS OR SCRAP|331491
LEAD ROLLING, DRAWING, OR EXTRUDING PURCHASED METALS OR SCRAP|331491
LEAD ROLLING, DRAWING, OR EXTRUDING PURCHASED METALS OR SCRAP|331491
MAGNESIUM AND MAGNESIUM ALLOY BAR, ROD, SHAPE, SHEET, STRIP, AND TUBING MADE FROM PURCHASED METALS OR SCRAP|331491
MAGNESIUM AND MAGNESIUM ALLOY BAR, ROD, SHAPE, SHEET, STRIP, AND TUBING MADE FROM PURCHASED METALS OR SCRAP|331491
MAGNESIUM FOIL MADE BY ROLLING PURCHASED METALS OR SCRAP|331491
MAGNESIUM FOIL MADE BY ROLLING PURCHASED METALS OR SCRAP|331491
MAGNESIUM ROLLING, DRAWING, OR EXTRUDING PURCHASED METALS OR SCRAP|331491
MAGNESIUM ROLLING, DRAWING, OR EXTRUDING PURCHASED METALS OR SCRAP|331491
MAGNET WIRE, NONFERROUS METALS (EXCEPT ALUMINUM, COPPER), MADE FROM PURCHASED NONFERROUS METALS (EXCEPT ALUMINUM, COPPER) IN WIRE DRAWING PLANTS|331491
MAGNET WIRE, NONFERROUS METALS (EXCEPT ALUMINUM, COPPER), MADE FROM PURCHASED NONFERROUS METALS (EXCEPT ALUMINUM, COPPER) IN WIRE DRAWING PLANTS|331491
MESH, WIRE, NONFERROUS METALS (EXCEPT ALUMINUM, COPPER), MADE FROM PURCHASED NONFERROUS METALS (EXCEPT ALUMINUM, COPPER) IN WIRE DRAWING PLANTS|331491
MESH, WIRE, NONFERROUS METALS (EXCEPT ALUMINUM, COPPER), MADE FROM PURCHASED NONFERROUS METALS (EXCEPT ALUMINUM, COPPER) IN WIRE DRAWING PLANTS|331491
MOLYBDENUM AND MOLYBDENUM ALLOY BAR, PLATE, PIPE, ROD, SHEET, TUBING, AND WIRE MADE FROM PURCHASED METALS OR SCRAP|331491
MOLYBDENUM AND MOLYBDENUM ALLOY BAR, PLATE, PIPE, ROD, SHEET, TUBING, AND WIRE MADE FROM PURCHASED METALS OR SCRAP|331491
MOLYBDENUM ROLLING, DRAWING, OR EXTRUDING PURCHASED METALS OR SCRAP|331491
MOLYBDENUM ROLLING, DRAWING, OR EXTRUDING PURCHASED METALS OR SCRAP|331491
NAILS, NONFERROUS METALS (EXCEPT ALUMINUM, COPPER), MADE FROM PURCHASED NONFERROUS METALS (EXCEPT ALUMINUM, COPPER) IN WIRE DRAWING PLANTS|331491
NAILS, NONFERROUS METALS (EXCEPT ALUMINUM, COPPER), MADE FROM PURCHASED NONFERROUS METALS (EXCEPT ALUMINUM, COPPER) IN WIRE DRAWING PLANTS|331491
NICKEL AND NICKEL ALLOY PIPE, PLATE, SHEET, STRIP, AND TUBING MADE FROM PURCHASED METALS OR SCRAP|331491
NICKEL AND NICKEL ALLOY PIPE, PLATE, SHEET, STRIP, AND TUBING MADE FROM PURCHASED METALS OR SCRAP|331491
NICKEL ROLLING, DRAWING, OR EXTRUDING PURCHASED METALS OR SCRAP|331491
NICKEL ROLLING, DRAWING, OR EXTRUDING PURCHASED METALS OR SCRAP|331491
NONFERROUS METAL (EXCEPT COPPER AND ALUMINUM) ROLLING, DRAWING, AND EXTRUDING|331491
NONFERROUS METAL (EXCEPT COPPER AND ALUMINUM) ROLLING, DRAWING, AND EXTRUDING|331491
NONFERROUS METAL SHAPES (EXCEPT ALUMINUM, COPPER) MADE BY ROLLING, DRAWING, OR EXTRUDING PURCHASED NONFERROUS METAL|331491
NONFERROUS METAL SHAPES (EXCEPT ALUMINUM, COPPER) MADE BY ROLLING, DRAWING, OR EXTRUDING PURCHASED NONFERROUS METAL|331491
NONFERROUS METAL SHAPES (EXCEPT ALUMINUM, COPPER) MADE IN INTEGRATED SECONDARY SMELTING AND EXTRUDING MILLS|331491
NONFERROUS METAL SHAPES (EXCEPT ALUMINUM, COPPER) MADE IN INTEGRATED SECONDARY SMELTING AND EXTRUDING MILLS|331491
NONFERROUS METAL SHAPES (EXCEPT ALUMINUM, COPPER) MADE IN INTEGRATED SECONDARY SMELTING AND ROLLING MILLS|331491
NONFERROUS METAL SHAPES (EXCEPT ALUMINUM, COPPER) MADE IN INTEGRATED SECONDARY SMELTING AND ROLLING MILLS|331491
NONFERROUS METAL SHAPES (EXCEPT ALUMINUM, COPPER) MADE IN INTEGRATED SECONDARY SMELTING MILLS AND WIRE DRAWING PLANTS|331491
NONFERROUS METAL SHAPES (EXCEPT ALUMINUM, COPPER) MADE IN INTEGRATED SECONDARY SMELTING MILLS AND WIRE DRAWING PLANTS|331491
NONFERROUS WIRE (EXCEPT ALUMINUM, COPPER) MADE FROM PURCHASED NONFERROUS METALS (EXCEPT ALUMINUM, COPPER) IN WIRE DRAWING PLANTS|331491
NONFERROUS WIRE (EXCEPT ALUMINUM, COPPER) MADE FROM PURCHASED NONFERROUS METALS (EXCEPT ALUMINUM, COPPER) IN WIRE DRAWING PLANTS|331491
NONFERROUS WIRE (EXCEPT ALUMINUM, COPPER) MADE IN INTEGRATED SECONDARY SMELTING MILLS AND WIRE DRAWING PLANTS|331491
NONFERROUS WIRE (EXCEPT ALUMINUM, COPPER) MADE IN INTEGRATED SECONDARY SMELTING MILLS AND WIRE DRAWING PLANTS|331491
PIPE, NONFERROUS METALS (EXCEPT ALUMINUM, COPPER), MADE FROM PURCHASED METALS OR SCRAP|331491
PIPE, NONFERROUS METALS (EXCEPT ALUMINUM, COPPER), MADE FROM PURCHASED METALS OR SCRAP|331491
PLATE, NONFERROUS METALS (EXCEPT ALUMINUM, COPPER), MADE FROM PURCHASED METALS OR SCRAP|331491
PLATE, NONFERROUS METALS (EXCEPT ALUMINUM, COPPER), MADE FROM PURCHASED METALS OR SCRAP|331491
PLATINUM AND PLATINUM ALLOY ROLLING, DRAWING, OR EXTRUDING FROM PURCHASED METALS OR SCRAP|331491
PLATINUM AND PLATINUM ALLOY ROLLING, DRAWING, OR EXTRUDING FROM PURCHASED METALS OR SCRAP|331491
PLATINUM AND PLATINUM ALLOY SHEET AND TUBING MADE FROM PURCHASED METALS OR SCRAP|331491
PLATINUM AND PLATINUM ALLOY SHEET AND TUBING MADE FROM PURCHASED METALS OR SCRAP|331491
PRECIOUS METAL BAR, ROD, SHEET, STRIP, AND TUBING MADE FROM PURCHASED METALS OR SCRAP|331491
PRECIOUS METAL BAR, ROD, SHEET, STRIP, AND TUBING MADE FROM PURCHASED METALS OR SCRAP|331491
ROD, NONFERROUS METALS (EXCEPT ALUMINUM, COPPER), MADE FROM PURCHASED METALS OR SCRAP|331491
ROD, NONFERROUS METALS (EXCEPT ALUMINUM, COPPER), MADE FROM PURCHASED METALS OR SCRAP|331491
SELENIUM BAR, ROD, SHEET, STRIP, AND TUBING MADE FROM PURCHASED METALS OR SCRAP|331491
SELENIUM BAR, ROD, SHEET, STRIP, AND TUBING MADE FROM PURCHASED METALS OR SCRAP|331491
SILVER AND SILVER ALLOY BAR, ROD, SHEET, STRIP, AND TUBING MADE FROM PURCHASED METALS OR SCRAP|331491
SILVER AND SILVER ALLOY BAR, ROD, SHEET, STRIP, AND TUBING MADE FROM PURCHASED METALS OR SCRAP|331491
SILVER FOIL MADE BY ROLLING PURCHASED METALS OR SCRAP|331491
SILVER FOIL MADE BY ROLLING PURCHASED METALS OR SCRAP|331491
SILVER ROLLING, DRAWING, OR EXTRUDING PURCHASED METALS OR SCRAP|331491
SILVER ROLLING, DRAWING, OR EXTRUDING PURCHASED METALS OR SCRAP|331491
SOLDER WIRE, NONFERROUS METALS (EXCEPT ALUMINUM, COPPER), MADE FROM PURCHASED METALS OR SCRAP|331491
SOLDER WIRE, NONFERROUS METALS (EXCEPT ALUMINUM, COPPER), MADE FROM PURCHASED METALS OR SCRAP|331491
STRIP, NONFERROUS METALS (EXCEPT ALUMINUM, COPPER), MADE FROM PURCHASED METALS OR SCRAP|331491
STRIP, NONFERROUS METALS (EXCEPT ALUMINUM, COPPER), MADE FROM PURCHASED METALS OR SCRAP|331491
TIN AND TIN ALLOY BAR, PIPE, ROD, SHEET, STRIP, AND TUBING MADE FROM PURCHASED METALS OR SCRAP|331491
TIN AND TIN ALLOY BAR, PIPE, ROD, SHEET, STRIP, AND TUBING MADE FROM PURCHASED METALS OR SCRAP|331491
TIN ROLLING, DRAWING, OR EXTRUDING PURCHASED METALS OR SCRAP|331491
TIN ROLLING, DRAWING, OR EXTRUDING PURCHASED METALS OR SCRAP|331491
TITANIUM AND TITANIUM ALLOY BAR, BILLET, ROD, SHEET, STRIP, AND TUBING MADE FROM PURCHASED METALS OR SCRAP|331491
