TEXT|NAICS|SAMPLE_WEIGHT
LETTER PINS (E.G., GAUGING, MEASURING) MANUFACTURING|333515|65.63
MACHINE KNIVES, METAL CUTTING, MANUFACTURING|333515|65.63
MACHINE KNIVES, METAL CUTTING, MANUFACTURING|333515|65.63
MACHINE TOOL ATTACHMENTS AND ACCESSORIES MANUFACTURING|333515|65.63
MACHINE TOOL ATTACHMENTS AND ACCESSORIES MANUFACTURING|333515|65.63
MANDRELS (I.E., A MACHINE TOOL ACCESSORY) MANUFACTURING|333515|65.63
MANDRELS (I.E., A MACHINE TOOL ACCESSORY) MANUFACTURING|333515|65.63
MEASURING ATTACHMENTS (E.G., SINE BARS) FOR MACHINE TOOL MANUFACTURING|333515|65.63
MEASURING ATTACHMENTS (E.G., SINE BARS) FOR MACHINE TOOL MANUFACTURING|333515|65.63
PUSHERS (I.E., A MACHINE TOOL ACCESSORY) MANUFACTURING|333515|65.63
PUSHERS (I.E., A MACHINE TOOL ACCESSORY) MANUFACTURING|333515|65.63
REAMERS (I.E., A MACHINE TOOL ACCESSORY) MANUFACTURING|333515|65.63
REAMERS (I.E., A MACHINE TOOL ACCESSORY) MANUFACTURING|333515|65.63
SINE BARS (I.E., A MACHINE TOOL ACCESSORY) MANUFACTURING|333515|65.63
SINE BARS (I.E., A MACHINE TOOL ACCESSORY) MANUFACTURING|333515|65.63
TAPS AND DIES (I.E., A MACHINE TOOL ACCESSORY) MANUFACTURING|333515|65.63
TAPS AND DIES (I.E., A MACHINE TOOL ACCESSORY) MANUFACTURING|333515|65.63
THREAD CUTTING DIES (I.E., A MACHINE TOOL ACCESSORY) MANUFACTURING|333515|65.63
THREAD CUTTING DIES (I.E., A MACHINE TOOL ACCESSORY) MANUFACTURING|333515|65.63
TOOLHOLDERS (I.E., A MACHINE TOOL ACCESSORY) MANUFACTURING|333515|65.63
TOOLHOLDERS (I.E., A MACHINE TOOL ACCESSORY) MANUFACTURING|333515|65.63
TOOLS AND ACCESSORIES FOR MACHINE TOOLS MANUFACTURING|333515|65.63
TOOLS AND ACCESSORIES FOR MACHINE TOOLS MANUFACTURING|333515|65.63
TRACER AND TAPERING MACHINE TOOL ATTACHMENTS MANUFACTURING|333515|65.63
TRACER AND TAPERING MACHINE TOOL ATTACHMENTS MANUFACTURING|333515|65.63
ARBOR PRESSES, METALWORKING, MANUFACTURING|333517|24.13
ARBOR PRESSES, METALWORKING, MANUFACTURING|333517|24.13
AUTOMATIC SCREW MACHINES, METAL CUTTING TYPE, MANUFACTURING|333517|24.13
AUTOMATIC SCREW MACHINES, METAL CUTTING TYPE, MANUFACTURING|333517|24.13
BEADER MACHINES, METALWORKING, MANUFACTURING|333517|24.13
BEADER MACHINES, METALWORKING, MANUFACTURING|333517|24.13
BENDING AND FORMING MACHINES, METALWORKING, MANUFACTURING|333517|24.13
BENDING AND FORMING MACHINES, METALWORKING, MANUFACTURING|333517|24.13
BORING MACHINES, METALWORKING, MANUFACTURING|333517|24.13
BORING MACHINES, METALWORKING, MANUFACTURING|333517|24.13
BORING, DRILLING, AND MILLING MACHINE COMBINATIONS, METALWORKING, MANUFACTURING|333517|24.13
BORING, DRILLING, AND MILLING MACHINE COMBINATIONS, METALWORKING, MANUFACTURING|333517|24.13
BRAKES, PRESS, METALWORKING, MANUFACTURING|333517|24.13
BRAKES, PRESS, METALWORKING, MANUFACTURING|333517|24.13
BROACHING MACHINES, METALWORKING, MANUFACTURING|333517|24.13
BROACHING MACHINES, METALWORKING, MANUFACTURING|333517|24.13
BRUSHING MACHINES, METALWORKING, MANUFACTURING|333517|24.13
BRUSHING MACHINES, METALWORKING, MANUFACTURING|333517|24.13
BUFFING AND POLISHING MACHINES, METALWORKING, MANUFACTURING|333517|24.13
BUFFING AND POLISHING MACHINES, METALWORKING, MANUFACTURING|333517|24.13
BURNISHING MACHINES, METALWORKING, MANUFACTURING|333517|24.13
BURNISHING MACHINES, METALWORKING, MANUFACTURING|333517|24.13
CAN FORMING MACHINES, METALWORKING, MANUFACTURING|333517|24.13
CAN FORMING MACHINES, METALWORKING, MANUFACTURING|333517|24.13
CENTERING MACHINES, METALWORKING, MANUFACTURING|333517|24.13
CENTERING MACHINES, METALWORKING, MANUFACTURING|333517|24.13
CHAMFERING MACHINES, METALWORKING, MANUFACTURING|333517|24.13
CHAMFERING MACHINES, METALWORKING, MANUFACTURING|333517|24.13
CHEMICAL MILLING MACHINES, METALWORKING, MANUFACTURING|333517|24.13
CHEMICAL MILLING MACHINES, METALWORKING, MANUFACTURING|333517|24.13
CHUCKING MACHINES, AUTOMATIC, METALWORKING, MANUFACTURING|333517|24.13
CHUCKING MACHINES, AUTOMATIC, METALWORKING, MANUFACTURING|333517|24.13
CRANKSHAFT GRINDING MACHINES METAL CUTTING TYPE, MANUFACTURING|333517|24.13
CRANKSHAFT GRINDING MACHINES METAL CUTTING TYPE, MANUFACTURING|333517|24.13
CUSTOM ROLL FORMING MACHINES, METALWORKING, MANUFACTURING|333517|24.13
CUSTOM ROLL FORMING MACHINES, METALWORKING, MANUFACTURING|333517|24.13
CUT-OFF MACHINES, METALWORKING, MANUFACTURING|333517|24.13
CUT-OFF MACHINES, METALWORKING, MANUFACTURING|333517|24.13
CUTTING MACHINES, METALWORKING, MANUFACTURING|333517|24.13
CUTTING MACHINES, METALWORKING, MANUFACTURING|333517|24.13
CYLINDER BORING MACHINES METAL CUTTING TYPE, MANUFACTURING|333517|24.13
CYLINDER BORING MACHINES METAL CUTTING TYPE, MANUFACTURING|333517|24.13
DEBURRING MACHINES, METALWORKING, MANUFACTURING|333517|24.13
DEBURRING MACHINES, METALWORKING, MANUFACTURING|333517|24.13
DIE SINKING MACHINES, METALWORKING, MANUFACTURING|333517|24.13
DIE SINKING MACHINES, METALWORKING, MANUFACTURING|333517|24.13
DIE-CASTING MACHINES, METALWORKING, MANUFACTURING|333517|24.13
DIE-CASTING MACHINES, METALWORKING, MANUFACTURING|333517|24.13
DRILL PRESSES, METALWORKING, MANUFACTURING|333517|24.13
DRILL PRESSES, METALWORKING, MANUFACTURING|333517|24.13
DRILLING MACHINES, METALWORKING, MANUFACTURING|333517|24.13
DRILLING MACHINES, METALWORKING, MANUFACTURING|333517|24.13
DROP HAMMERS, METAL FORGING AND SHAPING, MANUFACTURING|333517|24.13
DROP HAMMERS, METAL FORGING AND SHAPING, MANUFACTURING|333517|24.13
DUPLICATING MACHINES (E.G., KEY CUTTING), METALWORKING, MANUFACTURING|333517|24.13
DUPLICATING MACHINES (E.G., KEY CUTTING), METALWORKING, MANUFACTURING|333517|24.13
ELECTROCHEMICAL MILLING MACHINES, METALWORKING, MANUFACTURING|333517|24.13
ELECTROCHEMICAL MILLING MACHINES, METALWORKING, MANUFACTURING|333517|24.13
ELECTRODE DISCHARGE METAL CUTTING MACHINES MANUFACTURING|333517|24.13
ELECTRODE DISCHARGE METAL CUTTING MACHINES MANUFACTURING|333517|24.13
ELECTROLYTIC METAL CUTTING MACHINES MANUFACTURING|333517|24.13
ELECTROLYTIC METAL CUTTING MACHINES MANUFACTURING|333517|24.13
ELECTRON-DISCHARGE METAL CUTTING MACHINES MANUFACTURING|333517|24.13
ELECTRON-DISCHARGE METAL CUTTING MACHINES MANUFACTURING|333517|24.13
EXTRUDING MACHINES, METALWORKING, MANUFACTURING|333517|24.13
EXTRUDING MACHINES, METALWORKING, MANUFACTURING|333517|24.13
FACING MACHINES, METALWORKING, MANUFACTURING|333517|24.13
FACING MACHINES, METALWORKING, MANUFACTURING|333517|24.13
FILING MACHINES, METALWORKING, MANUFACTURING|333517|24.13
FILING MACHINES, METALWORKING, MANUFACTURING|333517|24.13
FLANGE FACING MACHINES, METALWORKING, MANUFACTURING|333517|24.13
FLANGE FACING MACHINES, METALWORKING, MANUFACTURING|333517|24.13
FORGING MACHINERY AND HAMMERS MANUFACTURING|333517|24.13
FORGING MACHINERY AND HAMMERS MANUFACTURING|333517|24.13
FORMING MACHINES (EXCEPT DRAWING), METALWORKING, MANUFACTURING|333517|24.13
FORMING MACHINES (EXCEPT DRAWING), METALWORKING, MANUFACTURING|333517|24.13
GEAR CUTTING AND FINISHING MACHINES, METALWORKING, MANUFACTURING|333517|24.13
GEAR CUTTING AND FINISHING MACHINES, METALWORKING, MANUFACTURING|333517|24.13
GEAR ROLLING MACHINES, METALWORKING, MANUFACTURING|333517|24.13
GEAR ROLLING MACHINES, METALWORKING, MANUFACTURING|333517|24.13
GRINDING MACHINES, METALWORKING, MANUFACTURING|333517|24.13
GRINDING MACHINES, METALWORKING, MANUFACTURING|333517|24.13
HOME WORKSHOP METAL CUTTING MACHINE TOOLS (EXCEPT HANDTOOLS, WELDING EQUIPMENT) MANUFACTURING|333517|24.13
HOME WORKSHOP METAL CUTTING MACHINE TOOLS (EXCEPT HANDTOOLS, WELDING EQUIPMENT) MANUFACTURING|333517|24.13
HONING AND LAPPING MACHINES, METAL CUTTING TYPE, MANUFACTURING|333517|24.13
HONING AND LAPPING MACHINES, METAL CUTTING TYPE, MANUFACTURING|333517|24.13
KEY CUTTING MACHINES, METAL CUTTING TYPE, MANUFACTURING|333517|24.13
KEY CUTTING MACHINES, METAL CUTTING TYPE, MANUFACTURING|333517|24.13
KNURLING MACHINES, METALWORKING, MANUFACTURING|333517|24.13
KNURLING MACHINES, METALWORKING, MANUFACTURING|333517|24.13
LASER BORING, DRILLING, AND CUTTING MACHINES, METALWORKING, MANUFACTURING|333517|24.13
LASER BORING, DRILLING, AND CUTTING MACHINES, METALWORKING, MANUFACTURING|333517|24.13
LATHES, METALWORKING, MANUFACTURING|333517|24.13
LATHES, METALWORKING, MANUFACTURING|333517|24.13
MACHINE TOOL MANUFACTURING|333517|24.13
MACHINE TOOL MANUFACTURING|333517|24.13
MACHINE TOOLS, METAL CUTTING, MANUFACTURING|333517|24.13
MACHINE TOOLS, METAL CUTTING, MANUFACTURING|333517|24.13
MACHINE TOOLS, METAL FORMING, MANUFACTURING|333517|24.13
MACHINE TOOLS, METAL FORMING, MANUFACTURING|333517|24.13
MAGNETIC FORMING MACHINES, METALWORKING, MANUFACTURING|333517|24.13
MAGNETIC FORMING MACHINES, METALWORKING, MANUFACTURING|333517|24.13
METAL CUTTING MACHINE TOOLS MANUFACTURING|333517|24.13
METAL CUTTING MACHINE TOOLS MANUFACTURING|333517|24.13
METAL DEPOSIT FORMING MACHINES MANUFACTURING|333517|24.13
METAL DEPOSIT FORMING MACHINES MANUFACTURING|333517|24.13
METAL FORMING MACHINE TOOLS MANUFACTURING|333517|24.13
METAL FORMING MACHINE TOOLS MANUFACTURING|333517|24.13
METALWORKING LATHES MANUFACTURING|333517|24.13
METALWORKING LATHES MANUFACTURING|333517|24.13
MILLING MACHINES, METALWORKING, MANUFACTURING|333517|24.13
MILLING MACHINES, METALWORKING, MANUFACTURING|333517|24.13
NAIL HEADING MACHINES MANUFACTURING|333517|24.13
NAIL HEADING MACHINES MANUFACTURING|333517|24.13
NUMERICALLY CONTROLLED METAL CUTTING MACHINE TOOLS MANUFACTURING|333517|24.13
NUMERICALLY CONTROLLED METAL CUTTING MACHINE TOOLS MANUFACTURING|333517|24.13
PIPE CUTTING AND THREADING MACHINES, METALWORKING, MANUFACTURING|333517|24.13
PIPE CUTTING AND THREADING MACHINES, METALWORKING, MANUFACTURING|333517|24.13
PLANERS, METALWORKING, MANUFACTURING|333517|24.13
PLANERS, METALWORKING, MANUFACTURING|333517|24.13
PLASMA JET SPRAY METAL FORMING MACHINES MANUFACTURING|333517|24.13
PLASMA JET SPRAY METAL FORMING MACHINES MANUFACTURING|333517|24.13
PLASMA PROCESS METAL CUTTING MACHINES (EXCEPT WELDING EQUIPMENT) MANUFACTURING|333517|24.13
PLASMA PROCESS METAL CUTTING MACHINES (EXCEPT WELDING EQUIPMENT) MANUFACTURING|333517|24.13
POLISHING AND BUFFING MACHINES, METALWORKING, MANUFACTURING|333517|24.13
POLISHING AND BUFFING MACHINES, METALWORKING, MANUFACTURING|333517|24.13
POWDER METAL FORMING PRESSES MANUFACTURING|333517|24.13
POWDER METAL FORMING PRESSES MANUFACTURING|333517|24.13
PRESS BRAKES, METALWORKING, MANUFACTURING|333517|24.13
PRESS BRAKES, METALWORKING, MANUFACTURING|333517|24.13
PRESSES (E.G., BENDING, PUNCHING, SHEARING, STAMPING), METAL FORMING, MANUFACTURING|333517|24.13
PRESSES (E.G., BENDING, PUNCHING, SHEARING, STAMPING), METAL FORMING, MANUFACTURING|333517|24.13
PUNCHING MACHINES, METALWORKING, MANUFACTURING|333517|24.13
PUNCHING MACHINES, METALWORKING, MANUFACTURING|333517|24.13
REAMING MACHINES, METALWORKING, MANUFACTURING|333517|24.13
REAMING MACHINES, METALWORKING, MANUFACTURING|333517|24.13
RIFLING MACHINES, METALWORKING, MANUFACTURING|333517|24.13
RIFLING MACHINES, METALWORKING, MANUFACTURING|333517|24.13
RIVETING MACHINES, METALWORKING, MANUFACTURING|333517|24.13
RIVETING MACHINES, METALWORKING, MANUFACTURING|333517|24.13
SAWING MACHINES, METALWORKING, MANUFACTURING|333517|24.13
SAWING MACHINES, METALWORKING, MANUFACTURING|333517|24.13
SCREW AND NUT SLOTTING MACHINES, METALWORKING, MANUFACTURING|333517|24.13
SCREW AND NUT SLOTTING MACHINES, METALWORKING, MANUFACTURING|333517|24.13
SHAVING MACHINES, METALWORKING, MANUFACTURING|333517|24.13
SHAVING MACHINES, METALWORKING, MANUFACTURING|333517|24.13
SHEARING MACHINES, METAL FORMING, MANUFACTURING|333517|24.13
SHEARING MACHINES, METAL FORMING, MANUFACTURING|333517|24.13
SHEET METAL FORMING MACHINES MANUFACTURING|333517|24.13
SHEET METAL FORMING MACHINES MANUFACTURING|333517|24.13
SLOTTING MACHINES, METALWORKING, MANUFACTURING|333517|24.13
SLOTTING MACHINES, METALWORKING, MANUFACTURING|333517|24.13
SPINNING MACHINES, METALWORKING, MANUFACTURING|333517|24.13
SPINNING MACHINES, METALWORKING, MANUFACTURING|333517|24.13
SPLINE ROLLING MACHINES, METALWORKING, MANUFACTURING|333517|24.13
SPLINE ROLLING MACHINES, METALWORKING, MANUFACTURING|333517|24.13
SPRING WINDING AND FORMING MACHINES, METALWORKING, MANUFACTURING|333517|24.13
SPRING WINDING AND FORMING MACHINES, METALWORKING, MANUFACTURING|333517|24.13
STAMPING MACHINES, METALWORKING, MANUFACTURING|333517|24.13
STAMPING MACHINES, METALWORKING, MANUFACTURING|333517|24.13
STRETCHING MACHINES, METALWORKING, MANUFACTURING|333517|24.13
STRETCHING MACHINES, METALWORKING, MANUFACTURING|333517|24.13
SWAGING MACHINES, METALWORKING, MANUFACTURING|333517|24.13
SWAGING MACHINES, METALWORKING, MANUFACTURING|333517|24.13
TAPPING MACHINES, METALWORKING, MANUFACTURING|333517|24.13
TAPPING MACHINES, METALWORKING, MANUFACTURING|333517|24.13
THREAD ROLLING MACHINES, METALWORKING, MANUFACTURING|333517|24.13
THREAD ROLLING MACHINES, METALWORKING, MANUFACTURING|333517|24.13
THREADING MACHINES, METALWORKING, MANUFACTURING|333517|24.13
THREADING MACHINES, METALWORKING, MANUFACTURING|333517|24.13
TURNING MACHINES (I.E., LATHES), METALWORKING, MANUFACTURING|333517|24.13
TURNING MACHINES (I.E., LATHES), METALWORKING, MANUFACTURING|333517|24.13
TURRET LATHES, METALWORKING, MANUFACTURING|333517|24.13
TURRET LATHES, METALWORKING, MANUFACTURING|333517|24.13
ULTRASONIC BORING, DRILLING, AND CUTTING MACHINES, METALWORKING, MANUFACTURING|333517|24.13
ULTRASONIC BORING, DRILLING, AND CUTTING MACHINES, METALWORKING, MANUFACTURING|333517|24.13
ULTRASONIC METAL FORMING MACHINES MANUFACTURING|333517|24.13
ULTRASONIC METAL FORMING MACHINES MANUFACTURING|333517|24.13
UPSETTERS (I.E., FORGING MACHINES) MANUFACTURING|333517|24.13
UPSETTERS (I.E., FORGING MACHINES) MANUFACTURING|333517|24.13
VALVE GRINDING MACHINES, METALWORKING, MANUFACTURING|333517|24.13
VALVE GRINDING MACHINES, METALWORKING, MANUFACTURING|333517|24.13
ASSEMBLY MACHINES MANUFACTURING|333519|74.23
ASSEMBLY MACHINES MANUFACTURING|333519|74.23
BAR MILL MACHINERY, METALWORKING, MANUFACTURING|333519|74.23
BAR MILL MACHINERY, METALWORKING, MANUFACTURING|333519|74.23
BILLET MILL MACHINERY, METALWORKING, MANUFACTURING|333519|74.23
BILLET MILL MACHINERY, METALWORKING, MANUFACTURING|333519|74.23
BLOOMING AND SLABBING MILL MACHINERY, METALWORKING, MANUFACTURING|333519|74.23
BLOOMING AND SLABBING MILL MACHINERY, METALWORKING, MANUFACTURING|333519|74.23
COIL WINDING AND CUTTING MACHINERY, METALWORKING, MANUFACTURING|333519|74.23
COIL WINDING AND CUTTING MACHINERY, METALWORKING, MANUFACTURING|333519|74.23
COLD ROLLING MILL MACHINERY, METALWORKING, MANUFACTURING|333519|74.23
COLD ROLLING MILL MACHINERY, METALWORKING, MANUFACTURING|333519|74.23
CRADLE ASSEMBLY MACHINERY (I.E., WIRE MAKING EQUIPMENT) MANUFACTURING|333519|74.23
CRADLE ASSEMBLY MACHINERY (I.E., WIRE MAKING EQUIPMENT) MANUFACTURING|333519|74.23
DRAW BENCH MACHINES MANUFACTURING|333519|74.23
DRAW BENCH MACHINES MANUFACTURING|333519|74.23
GALVANIZING MACHINERY MANUFACTURING|333519|74.23
GALVANIZING MACHINERY MANUFACTURING|333519|74.23
HOT STRIP MILL MACHINERY, METALWORKING, MANUFACTURING|333519|74.23
HOT STRIP MILL MACHINERY, METALWORKING, MANUFACTURING|333519|74.23
HOT-ROLLING MILL MACHINERY, METALWORKING, MANUFACTURING|333519|74.23
HOT-ROLLING MILL MACHINERY, METALWORKING, MANUFACTURING|333519|74.23
MARKING MACHINES, METAL, MANUFACTURING|333519|74.23
MARKING MACHINES, METAL, MANUFACTURING|333519|74.23
PICKLERS AND PICKLING MACHINERY, METALWORKING, MANUFACTURING|333519|74.23
PICKLERS AND PICKLING MACHINERY, METALWORKING, MANUFACTURING|333519|74.23
PIPE AND TUBE ROLLING MILL MACHINERY, METALWORKING, MANUFACTURING|333519|74.23
PIPE AND TUBE ROLLING MILL MACHINERY, METALWORKING, MANUFACTURING|333519|74.23
PLATE ROLLING MILL MACHINERY, METALWORKING, MANUFACTURING|333519|74.23
PLATE ROLLING MILL MACHINERY, METALWORKING, MANUFACTURING|333519|74.23
PROPELLER STRAIGHTENING PRESSES MANUFACTURING|333519|74.23
PROPELLER STRAIGHTENING PRESSES MANUFACTURING|333519|74.23
ROD ROLLING MILL MACHINERY, METALWORKING, MANUFACTURING|333519|74.23
ROD ROLLING MILL MACHINERY, METALWORKING, MANUFACTURING|333519|74.23
ROLLING MILL AND OTHER METALWORKING MACHINERY MANUFACTURING|333519|74.23
ROLLING MILL AND OTHER METALWORKING MACHINERY MANUFACTURING|333519|74.23
ROLLING MILL MACHINERY AND EQUIPMENT, METALWORKING, MANUFACTURING|333519|74.23
ROLLING MILL MACHINERY AND EQUIPMENT, METALWORKING, MANUFACTURING|333519|74.23
ROLLING MILL ROLL MACHINES, METALWORKING, MANUFACTURING|333519|74.23
ROLLING MILL ROLL MACHINES, METALWORKING, MANUFACTURING|333519|74.23
SCARFING UNITS, ROLLING MILL MACHINERY, METALWORKING, MANUFACTURING|333519|74.23
SCARFING UNITS, ROLLING MILL MACHINERY, METALWORKING, MANUFACTURING|333519|74.23
SCREWDOWNS AND BOXES MACHINERY, METAL, MANUFACTURING|333519|74.23
SCREWDOWNS AND BOXES MACHINERY, METAL, MANUFACTURING|333519|74.23
SCREWDRIVING MACHINES MANUFACTURING|333519|74.23
SCREWDRIVING MACHINES MANUFACTURING|333519|74.23
STRUCTURAL ROLLING MILL MACHINERY, METALWORKING, MANUFACTURING|333519|74.23
STRUCTURAL ROLLING MILL MACHINERY, METALWORKING, MANUFACTURING|333519|74.23
TUBE ROLLING MILL MACHINERY, METALWORKING, MANUFACTURING|333519|74.23
TUBE ROLLING MILL MACHINERY, METALWORKING, MANUFACTURING|333519|74.23
WIRE DRAWING AND FABRICATING MACHINERY AND EQUIPMENT (EXCEPT DIES) MANUFACTURING|333519|74.23
WIRE DRAWING AND FABRICATING MACHINERY AND EQUIPMENT (EXCEPT DIES) MANUFACTURING|333519|74.23
GAS TURBINE GENERATOR SET UNITS MANUFACTURING|333611|109.63
GAS TURBINE GENERATOR SET UNITS MANUFACTURING|333611|109.63
GAS TURBINES (EXCEPT AIRCRAFT) MANUFACTURING|333611|109.63
GAS TURBINES (EXCEPT AIRCRAFT) MANUFACTURING|333611|109.63
GENERATOR SETS, TURBINE (E.G., GAS, HYDRAULIC, STEAM), MANUFACTURING|333611|109.63
GENERATOR SETS, TURBINE (E.G., GAS, HYDRAULIC, STEAM), MANUFACTURING|333611|109.63
GOVERNORS, STEAM, MANUFACTURING|333611|109.63
GOVERNORS, STEAM, MANUFACTURING|333611|109.63
HYDRAULIC TURBINE GENERATOR SET UNITS MANUFACTURING|333611|109.63
HYDRAULIC TURBINE GENERATOR SET UNITS MANUFACTURING|333611|109.63
HYDRAULIC TURBINES MANUFACTURING|333611|109.63
HYDRAULIC TURBINES MANUFACTURING|333611|109.63
MOTOR GENERATOR SETS, TURBO GENERATORS, MANUFACTURING|333611|109.63
MOTOR GENERATOR SETS, TURBO GENERATORS, MANUFACTURING|333611|109.63
STEAM TURBINE GENERATOR SET UNITS MANUFACTURING|333611|109.63
STEAM TURBINE GENERATOR SET UNITS MANUFACTURING|333611|109.63
STEAM TURBINES MANUFACTURING|333611|109.63
STEAM TURBINES MANUFACTURING|333611|109.63
TURBINE AND TURBINE GENERATOR SET UNITS MANUFACTURING|333611|109.63
TURBINE AND TURBINE GENERATOR SET UNITS MANUFACTURING|333611|109.63
TURBINE GENERATOR SET UNITS MANUFACTURING|333611|109.63
TURBINE GENERATOR SET UNITS MANUFACTURING|333611|109.63
TURBINES (EXCEPT AIRCRAFT) MANUFACTURING|333611|109.63
TURBINES (EXCEPT AIRCRAFT) MANUFACTURING|333611|109.63
WATER TURBINES MANUFACTURING|333611|109.63
WATER TURBINES MANUFACTURING|333611|109.63
WIND POWERED TURBINE GENERATOR SETS MANUFACTURING|333611|109.63
WIND POWERED TURBINE GENERATOR SETS MANUFACTURING|333611|109.63
WIND TURBINES (I.E., WINDMILL) MANUFACTURING|333611|109.63
WIND TURBINES (I.E., WINDMILL) MANUFACTURING|333611|109.63
WINDMILLS, ELECTRIC POWER, GENERATION-TYPE, MANUFACTURING|333611|109.63
WINDMILLS, ELECTRIC POWER, GENERATION-TYPE, MANUFACTURING|333611|109.63
DRIVES, HIGH-SPEED INDUSTRIAL (EXCEPT HYDROSTATIC), MANUFACTURING|333612|199.69
DRIVES, HIGH-SPEED INDUSTRIAL (EXCEPT HYDROSTATIC), MANUFACTURING|333612|199.69
GEARMOTORS (I.E., POWER TRANSMISSION EQUIPMENT) MANUFACTURING|333612|199.69
GEARMOTORS (I.E., POWER TRANSMISSION EQUIPMENT) MANUFACTURING|333612|199.69
GEARS, POWER TRANSMISSION (EXCEPT AIRCRAFT, MOTOR VEHICLE), MANUFACTURING|333612|199.69
GEARS, POWER TRANSMISSION (EXCEPT AIRCRAFT, MOTOR VEHICLE), MANUFACTURING|333612|199.69
MOTORS, GEAR, MANUFACTURING|333612|199.69
MOTORS, GEAR, MANUFACTURING|333612|199.69
REDUCERS, SPEED, MANUFACTURING|333612|199.69
REDUCERS, SPEED, MANUFACTURING|333612|199.69
REDUCTION GEARS AND GEAR UNITS (EXCEPT AIRCRAFT POWER TRANSMISSION EQUIPMENT, AUTOMOTIVE) MANUFACTURING|333612|199.69
REDUCTION GEARS AND GEAR UNITS (EXCEPT AIRCRAFT POWER TRANSMISSION EQUIPMENT, AUTOMOTIVE) MANUFACTURING|333612|199.69
SPEED CHANGER, INDUSTRIAL HIGH-SPEED DRIVE, AND GEAR MANUFACTURING|333612|199.69
SPEED CHANGER, INDUSTRIAL HIGH-SPEED DRIVE, AND GEAR MANUFACTURING|333612|199.69
SPEED CHANGERS (I.E., POWER TRANSMISSION EQUIPMENT) MANUFACTURING|333612|199.69
SPEED CHANGERS (I.E., POWER TRANSMISSION EQUIPMENT) MANUFACTURING|333612|199.69
SPEED REDUCERS (I.E., POWER TRANSMISSION EQUIPMENT) MANUFACTURING|333612|199.69
SPEED REDUCERS (I.E., POWER TRANSMISSION EQUIPMENT) MANUFACTURING|333612|199.69
BALL JOINTS (EXCEPT AIRCRAFT, MOTOR VEHICLE) MANUFACTURING|333613|120.89
BALL JOINTS (EXCEPT AIRCRAFT, MOTOR VEHICLE) MANUFACTURING|333613|120.89
BEARINGS, PLAIN (EXCEPT INTERNAL COMBUSTION ENGINE), MANUFACTURING|333613|120.89
BEARINGS, PLAIN (EXCEPT INTERNAL COMBUSTION ENGINE), MANUFACTURING|333613|120.89
BUSHINGS, PLAIN (EXCEPT INTERNAL COMBUSTION ENGINE), MANUFACTURING|333613|120.89
BUSHINGS, PLAIN (EXCEPT INTERNAL COMBUSTION ENGINE), MANUFACTURING|333613|120.89
CHAINS, POWER TRANSMISSION, MANUFACTURING|333613|120.89
CHAINS, POWER TRANSMISSION, MANUFACTURING|333613|120.89
COLLARS, SHAFT FOR POWER TRANSMISSION EQUIPMENT, MANUFACTURING|333613|120.89
COLLARS, SHAFT FOR POWER TRANSMISSION EQUIPMENT, MANUFACTURING|333613|120.89
COUPLINGS, MECHANICAL POWER TRANSMISSION, MANUFACTURING|333613|120.89
COUPLINGS, MECHANICAL POWER TRANSMISSION, MANUFACTURING|333613|120.89
DRIVE CHAINS, BICYCLE AND MOTORCYCLE, MANUFACTURING|333613|120.89
DRIVE CHAINS, BICYCLE AND MOTORCYCLE, MANUFACTURING|333613|120.89
JOINTS, SWIVEL (EXCEPT AIRCRAFT, MOTOR VEHICLE), MANUFACTURING|333613|120.89
JOINTS, SWIVEL (EXCEPT AIRCRAFT, MOTOR VEHICLE), MANUFACTURING|333613|120.89
JOINTS, UNIVERSAL (EXCEPT AIRCRAFT, MOTOR VEHICLE), MANUFACTURING|333613|120.89
JOINTS, UNIVERSAL (EXCEPT AIRCRAFT, MOTOR VEHICLE), MANUFACTURING|333613|120.89
MECHANICAL POWER TRANSMISSION EQUIPMENT MANUFACTURING|333613|120.89
MECHANICAL POWER TRANSMISSION EQUIPMENT MANUFACTURING|333613|120.89
PULLEYS, POWER TRANSMISSION, MANUFACTURING|333613|120.89
PULLEYS, POWER TRANSMISSION, MANUFACTURING|333613|120.89
RAILROAD CAR JOURNAL BEARINGS, PLAIN, MANUFACTURING|333613|120.89
RAILROAD CAR JOURNAL BEARINGS, PLAIN, MANUFACTURING|333613|120.89
SHEAVES, MECHANICAL POWER TRANSMISSION, MANUFACTURING|333613|120.89
SHEAVES, MECHANICAL POWER TRANSMISSION, MANUFACTURING|333613|120.89
SPROCKETS, POWER TRANSMISSION EQUIPMENT, MANUFACTURING|333613|120.89
SPROCKETS, POWER TRANSMISSION EQUIPMENT, MANUFACTURING|333613|120.89
UNIVERSAL JOINTS (EXCEPT AIRCRAFT, MOTOR VEHICLE) MANUFACTURING|333613|120.89
UNIVERSAL JOINTS (EXCEPT AIRCRAFT, MOTOR VEHICLE) MANUFACTURING|333613|120.89
DIESEL AND SEMIDIESEL ENGINES MANUFACTURING|333618|103.97
DIESEL AND SEMIDIESEL ENGINES MANUFACTURING|333618|103.97
ELECTRIC OUTBOARD MOTORS MANUFACTURING|333618|103.97
ELECTRIC OUTBOARD MOTORS MANUFACTURING|333618|103.97
ENGINES, DIESEL AND SEMIDIESEL, MANUFACTURING|333618|103.97
ENGINES, DIESEL AND SEMIDIESEL, MANUFACTURING|333618|103.97
